GAME_ID,EVENT_ID,INN_CT,TOTAL_INN,HOME_TEAM,HOME_TEAM_WINS,OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,RUNNER_FIRST,RUNNER_SECOND,RUNNER_THIRD,PIT_ID,SAVE_PIT_ID,FULL_NAME,made_save,IP,sit_id,succ_rate,save_dif,year
SEA201207300,76,9,9,1,1,2,4,1,1,0,0,luetl001,luetl001,Lucas Luetge,True,0.33,092310.33,50.0,2.0,2012
SEA201208010,64,9,9,1,1,0,5,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201208130,74,9,9,0,0,0,1,4,0,0,0,rodnf001,rodnf001,Fernando Rodney,True,1.0,090301.0,99.2,1.0080645161290323,2012
SEA201208140,68,9,9,0,1,0,1,2,0,0,0,rodnf001,None,Fernando Rodney,False,1.0,090101.0,95.2,-5.208333333333337,2012
SEA201208170,70,9,9,1,1,0,5,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201208190,59,7,9,1,1,2,2,1,1,0,0,kinnj001,kinnj001,Josh Kinney,True,2.33,072112.33,50.0,2.0,2012
SEA201208200,70,9,9,1,1,0,5,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201208210,59,8,9,1,1,2,5,1,1,0,1,luetl001,luetl001,Lucas Luetge,True,1.33,082421.33,94.4,1.059322033898305,2012
SEA201208220,44,6,9,1,1,2,1,0,0,1,1,pereo002,wilht001,Oliver Perez,False,1.0,062121.0,33.3,-0.3748125937031484,2012
SEA201208220,70,9,9,1,1,0,3,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201209010,77,9,9,0,0,0,2,5,0,0,0,friee001,friee001,Ernesto Frieri,True,1.0,090301.0,99.2,1.0080645161290323,2012
SEA201209020,67,9,9,1,1,0,2,0,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201209030,70,9,9,1,1,0,4,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2012
SEA201209040,80,9,9,0,0,0,3,4,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090101.0,95.2,1.050420168067227,2012
SEA201209050,70,9,9,1,1,0,2,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2012
SEA201209090,71,9,9,0,0,0,2,4,0,0,0,balfg001,balfg001,Grant Balfour,True,1.0,090201.0,97.3,1.027749229188078,2012
SEA201209180,61,9,18,1,0,0,2,0,1,1,0,wilht001,johnj010,Tom Wilhelmsen,False,2.0,090222.0,97.3,-9.259259259259249,2012
SEA201209180,142,18,18,0,0,0,2,4,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,180201.0,85.7,1.1668611435239207,2012
SEA201209190,83,11,11,0,0,0,1,3,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,110201.0,86.2,1.160092807424594,2012
SEA201209210,70,9,9,1,1,0,6,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2012
SEA201209220,63,9,9,1,1,0,1,0,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2012
SEA201209230,75,9,9,0,0,0,2,3,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2012
SEA201304080,66,9,9,1,1,0,3,0,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201304110,77,9,9,0,0,0,3,4,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201304120,67,9,9,1,1,0,3,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201304130,69,9,9,0,0,0,1,3,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201304140,73,9,9,1,1,0,4,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201304170,107,14,14,0,0,0,1,2,0,0,0,benoj001,benoj001,Joaquin Benoit,True,1.0,140101.0,85.7,1.1668611435239207,2013
SEA201304180,63,9,9,1,1,0,2,0,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201304260,81,9,9,0,0,0,3,6,0,0,0,friee001,friee001,Ernesto Frieri,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201304270,71,9,9,1,1,0,3,2,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201304280,63,9,9,1,1,0,2,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201305100,66,9,9,1,1,0,6,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201305110,70,9,9,0,0,0,3,4,0,0,0,balfg001,balfg001,Grant Balfour,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201305240,83,9,9,0,0,2,5,9,1,1,0,nathj001,nathj001,Joe Nathan,True,0.33,092420.33,50.0,2.0,2013
SEA201305250,79,9,9,0,0,0,2,5,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201305260,77,11,13,0,1,0,2,3,0,0,0,nathj001,None,Joe Nathan,False,1.0,110101.0,86.2,-1.811594202898551,2013
SEA201306030,64,9,9,1,1,0,4,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201306040,70,9,9,1,1,0,7,4,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201306070,70,9,9,1,1,0,4,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201306080,70,9,9,0,0,0,1,3,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201306090,74,9,9,0,0,0,1,2,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201306100,71,9,9,1,1,0,3,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201306120,63,9,9,1,0,0,1,0,0,0,0,wilht001,None,Tom Wilhelmsen,False,0.33,090100.33,95.2,-5.208333333333337,2013
SEA201306210,69,9,9,0,0,0,3,6,0,0,0,balfg001,balfg001,Grant Balfour,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201306220,56,6,9,0,1,2,2,3,1,0,0,blevj001,None,Jerry Blevins,False,0.67,062110.67,33.3,-0.3748125937031484,2013
SEA201306230,45,6,10,1,1,1,3,1,1,1,1,farqd001,None,Danny Farquhar,False,2.67,061232.67,33.3,-0.3748125937031484,2013
SEA201306260,47,6,9,0,0,0,1,2,0,0,0,wilsj004,melam001,Justin Wilson,False,1.0,060101.0,14.3,-0.29171528588098017,2013
SEA201306260,73,9,9,0,0,0,2,4,0,0,0,melam001,melam001,Mark Melancon,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201306280,61,8,10,0,1,0,2,4,0,0,0,russj003,None,James Russell,False,0.67,080200.67,8.3,-0.27262813522355506,2013
SEA201306290,72,9,11,0,0,0,2,3,0,0,0,gregk001,parkb001,Kevin Gregg,False,1.0,090101.0,95.2,-5.208333333333337,2013
SEA201306290,91,11,11,0,0,0,3,5,0,0,0,parkb001,parkb001,Blake Parker,True,1.0,110201.0,86.2,1.160092807424594,2013
SEA201306300,80,9,9,0,0,0,6,7,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201307090,37,4,9,1,0,0,7,6,0,0,0,beavb001,uehak001,Blake Beavan,False,2.0,040102.0,14.3,-0.29171528588098017,2013
SEA201307090,87,9,9,0,0,0,8,11,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201307110,54,5,10,1,0,2,7,5,1,1,0,furbc001,uehak001,Charlie Furbush,False,2.33,052222.33,14.3,-0.29171528588098017,2013
SEA201307110,95,10,10,0,0,0,7,8,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,100101.0,96.6,1.0351966873706004,2013
SEA201307140,70,9,9,1,1,0,4,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201307220,68,9,9,1,1,0,2,1,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201307230,71,9,9,1,1,0,4,3,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2013
SEA201307260,98,13,13,0,0,0,1,3,0,0,0,perkg001,perkg001,Glen Perkins,True,1.0,130201.0,85.7,1.1668611435239207,2013
SEA201307280,71,9,9,1,1,0,6,4,0,0,0,wilht001,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201308050,73,9,9,0,0,0,1,3,0,0,0,jansc001,jansc001,Casey Janssen,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201308070,88,9,9,1,1,0,9,7,0,0,0,farqd001,farqd001,Danny Farquhar,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201308070,53,5,9,0,1,0,4,7,1,1,1,loupa001,farqd001,Aaron Loup,False,1.0,050331.0,14.3,-0.29171528588098017,2013
SEA201308110,57,9,9,1,1,0,2,0,0,0,0,farqd001,farqd001,Danny Farquhar,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201308230,62,9,9,0,0,0,0,2,0,0,0,friee001,friee001,Ernesto Frieri,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201308270,82,10,10,0,0,0,3,4,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,100101.0,96.6,1.0351966873706004,2013
SEA201309060,79,9,9,1,1,0,6,4,0,0,0,farqd001,farqd001,Danny Farquhar,True,1.0,090201.0,97.3,1.027749229188078,2013
SEA201309090,70,9,9,1,0,0,3,2,0,0,0,farqd001,fielj002,Danny Farquhar,False,0.33,090100.33,95.2,-5.208333333333337,2013
SEA201309090,54,7,9,0,0,0,1,2,0,0,0,lo--c001,fielj002,Chia-Jen Lo,False,1.0,070101.0,50.0,-0.5,2013
SEA201309090,78,9,9,0,0,0,3,6,0,0,0,fielj002,fielj002,Josh Fields,True,1.0,090301.0,99.2,1.0080645161290323,2013
SEA201309110,67,8,9,0,0,2,1,5,1,1,1,zeidj001,zeidj001,Josh Zeid,True,1.33,082431.33,94.4,1.059322033898305,2013
SEA201309230,57,8,12,1,0,0,3,2,0,0,0,furbc001,hollg001,Charlie Furbush,False,0.67,080100.67,29.4,-0.3541076487252125,2013
SEA201309230,45,6,12,0,0,2,1,2,1,1,0,smitw002,hollg001,Will Smith,False,0.67,062120.67,33.3,-0.3748125937031484,2013
SEA201309230,65,8,12,0,0,0,3,5,0,0,0,hochl001,hollg001,Luke Hochevar,False,1.0,080201.0,8.3,-0.27262813522355506,2013
SEA201309230,98,12,12,0,0,0,5,6,0,0,0,hollg001,hollg001,Greg Holland,True,1.0,120101.0,85.7,1.1668611435239207,2013
SEA201309280,74,9,9,1,1,0,7,5,0,0,0,farqd001,farqd001,Danny Farquhar,True,1.0,090201.0,97.3,1.027749229188078,2013
SFN201004090,69,9,13,0,1,0,2,4,0,0,0,wagnb001,None,Billy Wagner,False,1.0,090201.0,97.3,-9.259259259259249,2010
SFN201004230,71,9,9,1,1,0,4,1,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201004280,68,9,11,1,0,1,4,1,1,0,0,wilsb001,figun001,Brian Wilson,False,1.33,091311.33,50.0,-0.5,2010
SFN201004300,75,9,9,1,1,2,5,2,0,1,0,affej001,affej001,Jeremy Affeldt,True,0.33,092310.33,50.0,2.0,2010
SFN201005120,80,9,9,0,0,0,2,5,0,0,0,bellh001,bellh001,Heath Bell,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201005150,68,9,9,1,1,0,2,1,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090101.0,95.2,1.050420168067227,2010
SFN201005160,65,9,9,1,1,0,4,3,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090101.0,95.2,1.050420168067227,2010
SFN201005250,66,9,9,1,1,0,4,2,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201005270,64,7,9,0,1,1,3,4,0,1,1,walkt003,wilsb001,Tyler Walker,False,2.67,071122.67,50.0,-0.5,2010
SFN201006020,62,9,9,1,1,0,4,1,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201006110,74,9,9,1,1,2,6,2,1,0,1,wilsb001,wilsb001,Brian Wilson,True,0.33,092420.33,50.0,2.0,2010
SFN201006120,72,8,9,1,1,1,5,4,1,1,1,wilsb001,wilsb001,Brian Wilson,True,1.67,081131.67,75.0,1.3333333333333333,2010
SFN201006130,67,8,9,1,1,2,4,2,1,1,1,garcj002,garcj002,Santiago Casilla,True,1.33,082231.33,75.0,1.3333333333333333,2010
SFN201006260,66,9,9,0,0,0,2,4,0,0,0,papej001,papej001,Jonathan Papelbon,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201006280,69,9,9,0,0,0,2,4,0,0,0,kuo-h001,kuo-h001,Hong-Chih Kuo,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201006290,82,9,9,0,0,2,2,4,1,0,0,belir001,belir001,Ronald Belisario,True,0.33,092210.33,50.0,2.0,2010
SFN201007170,77,9,9,1,1,2,8,4,1,0,1,wilsb001,wilsb001,Brian Wilson,True,0.33,092420.33,50.0,2.0,2010
SFN201007260,75,9,9,0,0,0,2,4,0,0,0,nunel001,nunel001,Leo Nunez,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201007300,78,9,9,1,1,2,6,4,1,1,0,ray-c001,ray-c001,Chris Ray,True,0.33,092220.33,50.0,2.0,2010
SFN201007310,65,8,9,0,1,2,0,1,1,0,0,broxj001,None,Jonathan Broxton,False,1.33,082111.33,88.6,-2.1929824561403497,2010
SFN201008090,59,6,11,0,1,2,2,3,0,1,0,russj003,None,James Russell,False,0.67,062110.67,33.3,-0.3748125937031484,2010
SFN201008120,71,8,9,1,1,0,7,5,0,1,1,romos001,None,Sergio Romo,False,1.0,080221.0,45.5,-0.45871559633027525,2010
SFN201008140,60,7,11,0,1,2,1,2,1,0,0,thatj001,None,Joe Thatcher,False,1.33,072111.33,50.0,-0.5,2010
SFN201008300,62,9,9,1,0,0,1,0,1,0,0,wilsb001,streh001,Brian Wilson,False,1.0,090111.0,66.7,-0.7507507507507508,2010
SFN201008300,67,9,9,0,0,0,1,2,0,0,0,streh001,streh001,Huston Street,True,1.0,090101.0,95.2,1.050420168067227,2010
SFN201009010,64,9,9,1,1,0,2,1,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090101.0,95.2,1.050420168067227,2010
SFN201009150,66,9,9,1,1,0,2,0,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201009280,68,8,9,1,1,1,4,2,1,0,1,wilsb001,wilsb001,Brian Wilson,True,1.67,081221.67,88.9,1.124859392575928,2010
SFN201009290,68,9,9,1,1,0,3,1,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090201.0,97.3,1.027749229188078,2010
SFN201010020,70,9,9,0,0,0,1,4,0,0,0,bellh001,bellh001,Heath Bell,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201010030,70,9,9,1,1,0,3,0,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201010080,61,8,11,1,0,0,4,1,1,0,1,wilsb001,None,Brian Wilson,False,4.0,080324.0,45.5,-0.45871559633027525,2010
SFN201010190,63,9,9,1,1,0,3,0,0,0,0,wilsb001,wilsb001,Brian Wilson,True,1.0,090301.0,99.2,1.0080645161290323,2010
SFN201010200,50,5,9,0,1,2,3,4,1,0,0,contj002,None,Jose Contreras,False,1.33,052111.33,14.3,-0.29171528588098017,2010
SFN201204150,74,9,9,0,0,0,1,4,0,0,0,hanrj001,hanrj001,Joel Hanrahan,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201204160,74,9,9,0,0,0,2,5,0,0,0,papej001,papej001,Jonathan Papelbon,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201204170,77,9,9,1,1,0,4,2,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201205030,81,9,9,0,0,0,2,3,0,0,0,mujie001,mujie001,Edward Mujica,True,1.0,090101.0,95.2,1.050420168067227,2012
SFN201205050,73,9,9,1,1,0,5,2,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201205060,68,9,11,1,1,0,3,2,0,0,0,garcj002,None,Santiago Casilla,False,2.67,090102.67,95.2,-5.208333333333337,2012
SFN201205140,69,9,9,1,1,0,3,1,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201205150,83,9,9,0,0,0,4,5,0,0,0,betar001,betar001,Rafael Betancourt,True,1.0,090101.0,95.2,1.050420168067227,2012
SFN201205160,70,9,9,0,0,0,1,4,0,0,0,mottj001,mottj001,Jason Motte,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201205170,79,9,9,1,1,0,7,5,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201205180,75,9,9,1,1,0,8,6,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201205280,69,9,9,1,1,0,4,2,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201205290,73,9,9,1,1,0,3,1,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201206010,73,9,9,1,1,1,4,3,1,1,0,lopej002,lopej002,Javier Lopez,True,0.67,091120.67,50.0,2.0,2012
SFN201206020,67,9,9,1,1,2,2,1,0,0,0,romos001,romos001,Sergio Romo,True,0.33,092100.33,50.0,2.0,2012
SFN201206030,62,9,9,1,1,1,2,0,1,0,0,romos001,romos001,Sergio Romo,True,0.67,091210.67,50.0,2.0,2012
SFN201206040,67,8,9,1,1,0,3,2,0,0,0,affej001,affej001,Jeremy Affeldt,True,2.0,080102.0,29.4,3.4013605442176873,2012
SFN201206090,78,9,9,1,1,2,5,2,1,0,0,garcj002,garcj002,Santiago Casilla,True,0.33,092310.33,50.0,2.0,2012
SFN201206120,79,9,9,1,1,2,6,3,0,1,0,garcj002,garcj002,Santiago Casilla,True,0.33,092310.33,50.0,2.0,2012
SFN201206140,70,9,9,0,0,0,3,6,0,0,0,myerb001,myerb001,Brett Myers,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201206260,69,9,9,1,1,0,2,0,0,0,0,garcj002,garcj002,Santiago Casilla,True,1.0,090201.0,97.3,1.027749229188078,2012
SFN201206270,65,8,9,1,1,2,3,0,0,0,0,romos001,romos001,Sergio Romo,True,1.33,082301.33,94.4,1.059322033898305,2012
SFN201207130,69,9,9,1,1,1,5,1,1,1,0,garcj002,garcj002,Santiago Casilla,True,0.67,091420.67,50.0,2.0,2012
SFN201207150,73,9,9,1,1,1,3,2,0,0,0,garcj002,garcj002,Santiago Casilla,True,0.67,091100.67,50.0,2.0,2012
SFN201207250,73,8,9,0,0,2,3,6,1,0,1,streh001,streh001,Huston Street,True,1.33,082321.33,94.4,1.059322033898305,2012
SFN201207270,84,10,10,0,0,0,3,5,0,0,0,jansk001,jansk001,Kenley Jansen,True,1.0,100201.0,96.2,1.0395010395010396,2012
SFN201207300,67,8,10,1,0,0,4,2,0,0,0,romos001,acosm001,Sergio Romo,False,2.33,080202.33,45.5,-0.45871559633027525,2012
SFN201208120,68,7,9,0,1,0,4,6,0,0,0,belim001,None,Matt Belisle,False,1.67,070201.67,50.0,-0.5,2012
SFN201208150,82,9,9,0,0,0,3,6,0,0,0,clipt001,clipt001,Tyler Clippard,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201208230,75,9,9,1,1,1,5,2,1,1,0,romos001,romos001,Sergio Romo,True,0.67,091320.67,50.0,2.0,2012
SFN201208240,68,8,9,1,1,2,5,3,0,0,1,lopej002,lopej002,Javier Lopez,True,1.33,082211.33,91.7,1.0905125408942202,2012
SFN201209030,46,6,10,1,1,0,4,2,1,1,0,motag001,None,Guillermo Mota,False,0.67,060220.67,33.3,-0.3748125937031484,2012
SFN201209030,82,9,10,0,1,0,7,8,0,0,0,putzj001,None,J.J. Putz,False,2.0,090102.0,95.2,-5.208333333333337,2012
SFN201209040,58,6,11,0,0,2,5,6,0,1,0,bergb002,None,Brad Bergesen,False,1.33,062111.33,33.3,-0.3748125937031484,2012
SFN201209080,69,9,9,0,0,0,2,3,0,0,0,leagb001,leagb001,Brandon League,True,1.0,090101.0,95.2,1.050420168067227,2012
SFN201209170,72,9,9,1,1,2,2,1,0,0,0,romos001,romos001,Sergio Romo,True,0.33,092100.33,50.0,2.0,2012
SFN201209230,84,9,9,0,0,0,3,6,0,0,0,streh001,streh001,Huston Street,True,1.0,090301.0,99.2,1.0080645161290323,2012
SFN201304090,61,6,9,0,1,1,5,6,1,1,1,belim001,romos001,Matt Belisle,False,1.67,061131.67,33.3,-0.3748125937031484,2013
SFN201304220,63,8,9,0,1,0,2,4,0,0,0,hernd002,None,David Hernandez,False,2.0,080202.0,45.5,-0.45871559633027525,2013
SFN201304230,63,8,11,0,0,1,2,4,1,0,0,hernd002,reynm002,David Hernandez,False,1.67,081211.67,83.3,-1.497005988023952,2013
SFN201305040,81,7,10,0,1,0,8,9,0,0,0,belir001,None,Ronald Belisario,False,4.0,070104.0,50.0,-0.5,2013
SFN201305050,75,9,9,1,1,0,4,3,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201305080,67,9,10,1,1,0,3,1,0,0,0,romos001,None,Sergio Romo,False,1.0,090201.0,97.3,-9.259259259259249,2013
SFN201305090,75,9,9,0,0,0,3,6,0,0,0,kimbc001,kimbc001,Craig Kimbrel,True,1.0,090301.0,99.2,1.0080645161290323,2013
SFN201305210,68,9,10,0,1,0,1,2,0,0,0,sorir001,None,Rafael Soriano,False,2.0,090102.0,95.2,-5.208333333333337,2013
SFN201305220,80,10,10,0,0,0,1,2,0,0,0,sorir001,sorir001,Rafael Soriano,True,1.0,100101.0,96.6,1.0351966873706004,2013
SFN201305250,67,7,10,0,1,1,3,4,1,0,0,brotr001,None,Rex Brothers,False,0.67,071110.67,50.0,-0.5,2013
SFN201306040,60,9,9,1,1,0,2,1,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201306050,70,9,9,0,0,1,0,4,1,1,0,jansc001,jansc001,Casey Janssen,True,0.67,091420.67,50.0,2.0,2013
SFN201306170,49,6,13,1,0,2,3,1,1,0,1,machj002,streh001,Jean Machi,False,2.33,062222.33,33.3,-0.3748125937031484,2013
SFN201306180,67,8,9,0,1,0,3,4,0,0,0,thayd001,romos001,Dale Thayer,False,0.67,080100.67,29.4,-0.3541076487252125,2013
SFN201306190,54,7,9,0,1,1,1,2,1,0,0,gregl001,romos001,Luke Gregerson,False,0.0,071110.0,50.0,-0.5,2013
SFN201306200,65,9,9,0,0,0,1,2,0,0,0,cishs001,cishs001,Steve Cishek,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201307060,66,9,9,1,1,0,4,2,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090201.0,97.3,1.027749229188078,2013
SFN201307190,66,9,9,1,1,0,2,0,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090201.0,97.3,1.027749229188078,2013
SFN201307260,66,9,9,1,0,0,2,1,0,0,0,romos001,gregk001,Sergio Romo,False,0.67,090100.67,95.2,-5.208333333333337,2013
SFN201307270,68,9,9,0,0,0,0,1,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201307280,69,9,9,0,0,0,1,2,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201308060,60,8,9,0,0,2,1,2,0,0,1,hendj001,hendj001,Jim Henderson,True,1.33,082111.33,88.6,1.1286681715575622,2013
SFN201308090,80,10,10,0,0,0,2,5,0,0,0,huntt002,huntt002,Tommy Hunter,True,1.0,100301.0,96.2,1.0395010395010396,2013
SFN201308100,67,9,9,1,1,0,3,2,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201308240,79,9,9,1,1,0,6,3,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090301.0,99.2,1.0080645161290323,2013
SFN201309080,47,7,11,1,1,0,2,0,0,0,0,machj002,None,Jean Machi,False,1.67,070201.67,50.0,-0.5,2013
SFN201309090,59,8,10,0,1,0,1,2,0,0,0,belim001,None,Matt Belisle,False,1.0,080101.0,29.4,-0.3541076487252125,2013
SFN201309100,54,6,9,1,0,0,6,5,1,0,0,machj002,brotr001,Jean Machi,False,0.67,060110.67,33.3,-0.3748125937031484,2013
SFN201309100,88,9,9,0,0,0,8,9,0,0,0,brotr001,brotr001,Rex Brothers,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201309110,67,8,9,0,1,0,2,3,0,0,0,belim001,garcj002,Matt Belisle,False,2.0,080102.0,29.4,-0.3541076487252125,2013
SFN201309260,69,9,9,1,1,0,3,2,0,0,0,romos001,romos001,Sergio Romo,True,1.0,090101.0,95.2,1.050420168067227,2013
SFN201309290,69,8,9,0,1,0,5,6,0,0,0,gregl001,None,Luke Gregerson,False,2.0,080102.0,29.4,-0.3541076487252125,2013
SLN201004140,63,9,9,1,1,0,2,1,0,0,0,franr001,franr001,Ryan Franklin,True,1.0,090101.0,95.2,1.050420168067227,2010
SLN201004160,67,9,9,1,1,0,4,1,0,0,0,franr001,franr001,Ryan Franklin,True,1.0,090301.0,99.2,1.0080645161290323,2010
SLN201004160,55,7,9,0,1,1,0,1,1,1,1,valdr002,franr001,Raul Valdes,False,0.67,071130.67,50.0,-0.5,2010
SLN201004170,159,20,20,0,0,0,1,2,0,0,0,pelfm001,pelfm001,Mike Pelfrey,True,1.0,200101.0,85.7,1.1668611435239207,2010
SLN201004260,73,9,9,1,1,0,4,3,0,0,0,franr001,franr001,Ryan Franklin,True,1.0,090101.0,95.2,1.050420168067227,2010
SLN201004260,56,7,9,0,1,0,2,3,1,0,0,moylp001,franr001,Peter Moylan,False,1.0,070111.0,50.0,-0.5,2010
SLN201004270,66,8,9,1,1,1,5,4,0,0,0,mottj001,mottj001,Jason Motte,True,1.67,081101.67,72.2,1.3850415512465373,2010
